Kco2  (mm/ano^0,5);Tempo (anos);Xc (mm)
3,6;7;9,52470472
3,6;8;10,18233765
3,6;9;10,8
3,6;10;11,38419958
3,6;11;11,93984925
3,6;12;12,47076581
3,6;13;12,97998459
3,6;14;13,46996659
3,6;15;13,94274005
3,6;16;14,4
3,6;17;14,84318025
3,6;18;15,27350647
3,6;19;15,6920362
3,6;20;16,09968944
3,6;21;16,4972725
3,6;22;16,88549674
3,6;23;17,26499348
3,6;24;17,63632615
3,6;25;18
3,6;26;18,35647025
3,6;27;18,70614872
3,6;28;19,04940944
3,6;29;19,38659331
3,6;30;19,71801207
3,6;31;20,04395171
3,6;32;20,3646753
3,6;33;20,68042553
3,6;34;20,99142682
3,6;35;21,29788722
3,6;36;21,6
3,6;37;21,89794511
3,6;38;22,19189041
3,6;39;22,48199279
3,6;40;22,76839915
3,6;41;23,05124725
3,6;42;23,33066651
3,6;43;23,60677869
3,6;44;23,87969849
3,6;45;24,14953416
3,6;46;24,41638794
3,6;47;24,68035656
3,6;48;24,94153163
3,6;49;25,2
3,6;50;25,45584412
3,6;51;25,70914234
3,6;52;25,95996918
3,6;53;26,2083956
3,6;54;26,45448922
3,6;55;26,69831455
3,6;56;26,93993318
3,6;57;27,17940397
3,6;58;27,41678318
3,6;59;27,65212469
3,6;60;27,88548009
3,6;61;28,11689883
3,6;62;28,34642835
3,6;63;28,57411416
3,6;64;28,8
3,6;65;29,02412789
3,6;66;29,24653826
3,6;67;29,46726998
3,6;68;29,6863605
3,6;69;29,90384591
3,6;70;30,11976096
3,6;71;30,33413918
3,6;72;30,54701295
3,6;73;30,75841348
3,6;74;30,96837096
3,6;75;31,17691454
3,6;76;31,38407239
3,6;77;31,58987179
3,6;78;31,79433912
3,6;79;31,9974999
3,6;80;32,19937888
3,6;81;32,4
3,6;82;32,5993865
3,6;83;32,79756088
3,6;84;32,994545
3,6;85;33,19036005
3,6;86;33,38502658
3,6;87;33,57856459
3,6;88;33,77099347
3,6;89;33,96233208
3,6;90;34,15259873
3,6;91;34,34181125
3,6;92;34,52998697
3,6;93;34,71714274
3,6;94;34,90329497
3,6;95;35,08845964
3,6;96;35,2726523
3,6;97;35,45588809
3,6;98;35,63818177
3,6;99;35,81954774
3,6;100;36
3,6;101;36,17955224
3,6;102;36,35821778
3,6;103;36,53600963
3,6;104;36,7129405
3,6;105;36,88902276
3,6;106;37,06426851
3,6;107;37,23868956
3,6;108;37,41229744
3,6;109;37,58510343
3,6;110;37,75711853
3,6;111;37,92835351
3,6;112;38,09881888
3,6;113;38,26852493
3,6;114;38,43748171
3,6;115;38,60569906
3,6;116;38,77318661
3,6;117;38,93995378
3,6;118;39,10600977
3,6;119;39,27136361
3,6;120;39,43602414
3,6;121;39,6
3,6;122;39,76329966
3,6;123;39,92593142
3,6;124;40,08790341
3,6;125;40,24922359
3,6;126;40,40989978
3,6;127;40,56993961
3,6;128;40,7293506
3,6;129;40,88814009
3,6;130;41,0463153
3,6;131;41,20388331
3,6;132;41,36085106
3,6;133;41,51722534
3,6;134;41,67301285
3,6;135;41,82822014
3,6;136;41,98285364
3,6;137;42,13691968
3,6;138;42,29042445
3,6;139;42,44337404
3,6;140;42,59577444
3,6;141;42,74763151
3,6;142;42,89895104
3,6;143;43,04973868
3,6;144;43,2
3,6;145;43,34974048
3,6;146;43,4989655
3,6;147;43,64768035
3,6;148;43,79589022
3,6;149;43,94360022
3,6;150;44,09081537
3,6;151;44,23754062
3,6;152;44,38378082
3,6;153;44,52954076
3,6;154;44,67482513
3,6;155;44,81963855
3,6;156;44,96398559
3,6;157;45,10787071
3,6;158;45,25129832
3,6;159;45,39427277
3,6;160;45,53679831
3,6;161;45,67887915
3,6;162;45,82051942
3,6;163;45,96172321
3,6;164;46,10249451
3,6;165;46,24283728
3,6;166;46,38275542
3,6;167;46,52225274
3,6;168;46,66133303
3,6;169;46,8
3,6;170;46,93825732
3,6;171;47,07610859
3,6;172;47,21355737
3,6;173;47,35060718
3,6;174;47,48726145
3,6;175;47,6235236
3,6;176;47,75939698
3,6;177;47,8948849
3,6;178;48,02999063
3,6;179;48,16471738
3,6;180;48,29906831
3,6;181;48,43304657
3,6;182;48,56665523
3,6;183;48,69989733
3,6;184;48,83277588
3,6;185;48,96529383
3,6;186;49,09745411
3,6;187;49,22925959
3,6;188;49,36071312
3,6;189;49,49181751
3,6;190;49,62257551
3,6;191;49,75298986
3,6;192;49,88306326
3,6;193;50,01279836
3,6;194;50,1421978
3,6;195;50,27126416
3,6;196;50,4
3,6;197;50,52840785
3,6;198;50,65649021
3,6;199;50,78424953
3,6;200;50,91168825
3,6;201;51,03880876
3,6;202;51,16561345
3,6;203;51,29210466
3,6;204;51,41828469
3,6;205;51,54415583
3,6;206;51,66972034
3,6;207;51,79498045
3,6;208;51,91993837
3,6;209;52,04459626
3,6;210;52,16895629
3,6;211;52,29302057
3,6;212;52,4167912
3,6;213;52,54027027
3,6;214;52,66345982
3,6;215;52,78636188
3,6;216;52,90897844
3,6;217;53,03131151
3,6;218;53,15336302
3,6;219;53,27513491
3,6;220;53,39662911
3,6;221;53,51784749
3,6;222;53,63879193
3,6;223;53,75946428
3,6;224;53,87986637
3,6;225;54
3,6;226;54,11986696
3,6;227;54,23946902
3,6;228;54,35880793
3,6;229;54,47788542
3,6;230;54,5967032
3,6;231;54,71526295
3,6;232;54,83356636
3,6;233;54,95161508
3,6;234;55,06941075
3,6;235;55,18695498
3,6;236;55,30424938
3,6;237;55,42129555
3,6;238;55,53809503
3,6;239;55,6546494
3,6;240;55,77096019
3,6;241;55,88702891
3,6;242;56,00285707
3,6;243;56,11844617
3,6;244;56,23379767
3,6;245;56,34891303
3,6;246;56,46379371
3,6;247;56,57844112
3,6;248;56,69285669
3,6;249;56,80704182
3,6;250;56,92099788
3,6;251;57,03472626
3,6;252;57,14822832
3,6;253;57,26150539
3,6;254;57,37455882
3,6;255;57,48738992
3,6;256;57,6
3,6;257;57,71239035
3,6;258;57,82456226
3,6;259;57,93651698
3,6;260;58,04825579
3,6;261;58,15977992
3,6;262;58,2710906
3,6;263;58,38218906
3,6;264;58,49307651
3,6;265;58,60375415
3,6;266;58,71422315
3,6;267;58,8244847
3,6;268;58,93453996
3,6;269;59,04439008
3,6;270;59,15403621
3,6;271;59,26347948
3,6;272;59,37272101
3,6;273;59,48176191
3,6;274;59,59060329
3,6;275;59,69924623
3,6;276;59,80769181
3,6;277;59,91594112
3,6;278;60,0239952
3,6;279;60,13185512
3,6;280;60,23952191
3,6;281;60,34699661
3,6;282;60,45428025
3,6;283;60,56137383
3,6;284;60,66827837
3,6;285;60,77499486
3,6;286;60,88152429
3,6;287;60,98786765
3,6;288;61,09402589
3,6;289;61,2
3,6;290;61,30579092
3,6;291;61,41139959
3,6;292;61,51682697
3,6;293;61,62207397
3,6;294;61,72714152
3,6;295;61,83203053
3,6;296;61,93674192
3,6;297;62,04127658
3,6;298;62,14563541
3,6;299;62,24981928
3,6;300;62,35382907
3,7;1;3,7
3,7;2;5,232590181
3,7;3;6,408587988
3,7;4;7,4
3,7;5;8,273451517
3,7;6;9,063112048
3,7;7;9,789279851
3,7;8;10,46518036
3,7;9;11,1
3,7;10;11,70042734
3,7;11;12,27151172
3,7;12;12,81717598
3,7;13;13,34053972
3,7;14;13,84413233
3,7;15;14,33003838
3,7;16;14,8
3,7;17;15,25549081
3,7;18;15,69777054
3,7;19;16,12792609
3,7;20;16,54690303
3,7;21;16,95553007
3,7;22;17,35453831
3,7;23;17,74457664
3,7;24;18,1262241
3,7;25;18,5
3,7;26;18,8663722
3,7;27;19,22576396
3,7;28;19,5785597
3,7;29;19,92510979
3,7;30;20,26573463
3,7;31;20,60072814
3,7;32;20,93036072
3,7;33;21,25488179
3,7;34;21,57452201
3,7;35;21,8894952
3,7;36;22,2
3,7;37;22,50622136
3,7;38;22,80833181
3,7;39;23,10649259
3,7;40;23,40085469
3,7;41;23,69155968
3,7;42;23,97874058
3,7;43;24,26252254
3,7;44;24,54302345
3,7;45;24,82035455
3,7;46;25,09462094
3,7;47;25,36592202
3,7;48;25,63435195
3,7;49;25,9
3,7;50;26,1629509
3,7;51;26,42328519
3,7;52;26,68107944
3,7;53;26,93640659
3,7;54;27,18933614
3,7;55;27,4399344
3,7;56;27,68826466
3,7;57;27,93438741
3,7;58;28,17836049
3,7;59;28,42023927
3,7;60;28,66007676
3,7;61;28,8979238
3,7;62;29,13382913
3,7;63;29,36783955
3,7;64;29,6
3,7;65;29,83035367
3,7;66;30,0589421
3,7;67;30,28580526
3,7;68;30,51098163
3,7;69;30,73450829
3,7;70;30,95642098
3,7;71;31,17675416
3,7;72;31,39554108
3,7;73;31,61281386
3,7;74;31,82860349
3,7;75;32,04293994
3,7;76;32,25585218
3,7;77;32,46736823
3,7;78;32,67751521
3,7;79;32,88631934
3,7;80;33,09380607
3,7;81;33,3
3,7;82;33,50492501
3,7;83;33,70860424
3,7;84;33,91106014
3,7;85;34,11231449
3,7;86;34,31238843
3,7;87;34,5113025
3,7;88;34,70907662
3,7;89;34,90573019
3,7;90;35,10128203
3,7;91;35,29575045
3,7;92;35,48915327
3,7;93;35,68150782
3,7;94;35,87283094
3,7;95;36,06313908
3,7;96;36,25244819
3,7;97;36,44077387
3,7;98;36,62813127
3,7;99;36,81453517
3,7;100;37
3,7;101;37,1845398
3,7;102;37,36816827
3,7;103;37,55089879
3,7;104;37,7327444
3,7;105;37,91371783
3,7;106;38,09383152
3,7;107;38,2730976
3,7;108;38,45152793
3,7;109;38,62913408
3,7;110;38,80592738
3,7;111;38,98191889
3,7;112;39,1571194
3,7;113;39,33153951
3,7;114;39,50518953
3,7;115;39,67807959
3,7;116;39,85021957
3,7;117;40,02161916
3,7;118;40,19228782
3,7;119;40,36223482
3,7;120;40,53146926
3,7;121;40,7
3,7;122;40,86783576
3,7;123;41,03498507
3,7;124;41,20145628
3,7;125;41,36725758
3,7;126;41,53239699
3,7;127;41,69688238
3,7;128;41,86072145
3,7;129;42,02392176
3,7;130;42,18649073
3,7;131;42,34843563
3,7;132;42,50976358
3,7;133;42,6704816
3,7;134;42,83059654
3,7;135;42,99011514
3,7;136;43,14904402
3,7;137;43,30738967
3,7;138;43,46515846
3,7;139;43,62235665
3,7;140;43,77899039
3,7;141;43,93506572
3,7;142;44,09058856
3,7;143;44,24556475
3,7;144;44,4
3,7;145;44,55389994
3,7;146;44,7072701
3,7;147;44,86011592
3,7;148;45,01244272
3,7;149;45,16425578
3,7;150;45,31556024
3,7;151;45,46636119
3,7;152;45,61666362
3,7;153;45,76647244
3,7;154;45,91579249
3,7;155;46,06462851
3,7;156;46,21298519
3,7;157;46,36086712
3,7;158;46,50827883
3,7;159;46,65522479
3,7;160;46,80170937
3,7;161;46,9477369
3,7;162;47,09331163
3,7;163;47,23843774
3,7;164;47,38311936
3,7;165;47,52736054
3,7;166;47,67116529
3,7;167;47,81453754
3,7;168;47,95748117
3,7;169;48,1
3,7;170;48,2420978
3,7;171;48,38377827
3,7;172;48,52504508
3,7;173;48,66590182
3,7;174;48,80635205
3,7;175;48,94639925
3,7;176;49,0860469
3,7;177;49,22529837
3,7;178;49,36415704
3,7;179;49,50262619
3,7;180;49,6407091
3,7;181;49,77840897
3,7;182;49,91572898
3,7;183;50,05267226
3,7;184;50,18924188
3,7;185;50,32544088
3,7;186;50,46127228
3,7;187;50,59673903
3,7;188;50,73184404
3,7;189;50,86659021
3,7;190;51,00098038
3,7;191;51,13501736
3,7;192;51,2687039
3,7;193;51,40204276
3,7;194;51,53503663
3,7;195;51,66768816
3,7;196;51,8
3,7;197;51,93197474
3,7;198;52,06361493
3,7;199;52,19492312
3,7;200;52,32590181
3,7;201;52,45655345
3,7;202;52,58688049
3,7;203;52,71688534
3,7;204;52,84657037
3,7;205;52,97593793
3,7;206;53,10499035
3,7;207;53,23372991
3,7;208;53,36215888
3,7;209;53,49027949
3,7;210;53,61809396
3,7;211;53,74560447
3,7;212;53,87281318
3,7;213;53,99972222
3,7;214;54,1263337
3,7;215;54,2526497
3,7;216;54,37867229
3,7;217;54,50440349
3,7;218;54,62984532
3,7;219;54,75499977
3,7;220;54,8798688
3,7;221;55,00445437
3,7;222;55,12875838
3,7;223;55,25278274
3,7;224;55,37652932
3,7;225;55,5
3,7;226;55,6231966
3,7;227;55,74612094
3,7;228;55,86877482
3,7;229;55,99116002
3,7;230;56,11327829
3,7;231;56,23513137
3,7;232;56,35672098
3,7;233;56,47804883
3,7;234;56,5991166
3,7;235;56,71992595
3,7;236;56,84047853
3,7;237;56,96077598
3,7;238;57,0808199
3,7;239;57,20061188
3,7;240;57,32015352
3,7;241;57,43944638
3,7;242;57,55849199
3,7;243;57,67729189
3,7;244;57,7958476
3,7;245;57,91416062
3,7;246;58,03223242
3,7;247;58,15006449
3,7;248;58,26765827
3,7;249;58,3850152
3,7;250;58,50213671
3,7;251;58,61902422
3,7;252;58,73567911
3,7;253;58,85210277
3,7;254;58,96829657
3,7;255;59,08426186
3,7;256;59,2
3,7;257;59,3155123
3,7;258;59,4308001
3,7;259;59,54586468
3,7;260;59,66070734
3,7;261;59,77532936
3,7;262;59,88973201
3,7;263;60,00391654
3,7;264;60,11788419
3,7;265;60,23163621
3,7;266;60,34517379
3,7;267;60,45849816
3,7;268;60,57161051
3,7;269;60,68451203
3,7;270;60,79720388
3,7;271;60,90968724
3,7;272;61,02196326
3,7;273;61,13403307
3,7;274;61,24589782
3,7;275;61,35755862
3,7;276;61,46901659
3,7;277;61,58027282
3,7;278;61,6913284
3,7;279;61,80218443
3,7;280;61,91284196
3,7;281;62,02330207
3,7;282;62,13356581
3,7;283;62,24363421
3,7;284;62,35350832
3,7;285;62,46318916
3,7;286;62,57267774
3,7;287;62,68197508
3,7;288;62,79108217
3,7;289;62,9
3,7;290;63,00872955
3,7;291;63,1172718
3,7;292;63,22562772
3,7;293;63,33379824
3,7;294;63,44178434
3,7;295;63,54958694
3,7;296;63,65720698
3,7;297;63,76464538
3,7;298;63,87190306
3,7;299;63,97898092
3,7;300;64,08587988
3,8;1;3,8
3,8;2;5,374011537
3,8;3;6,581793069
3,8;4;7,6
3,8;5;8,497058314
3,8;6;9,308061023
3,8;7;10,05385498
3,8;8;10,74802307
3,8;9;11,4
3,8;10;12,01665511
3,8;11;12,6031742
3,8;12;13,16358614
3,8;13;13,70109485
3,8;14;14,21829807
3,8;15;14,71733672
3,8;16;15,2
3,8;17;15,66780138
3,8;18;16,12203461
3,8;19;16,56381599
3,8;20;16,99411663
3,8;21;17,41378764
3,8;22;17,82357989
3,8;23;18,22415979
3,8;24;18,61612205
3,8;25;19
3,8;26;19,37627415
3,8;27;19,74537921
3,8;28;20,10770996
3,8;29;20,46362627
3,8;30;20,81345719
3,8;31;21,15750458
3,8;32;21,49604615
3,8;33;21,82933806
3,8;34;22,1576172
3,8;35;22,48110318
3,8;36;22,8
3,8;37;23,11449762
3,8;38;23,42477321
3,8;39;23,73099239
3,8;40;24,03331022
3,8;41;24,3318721
3,8;42;24,62681465
3,8;43;24,91826639
3,8;44;25,20634841
3,8;45;25,49117494
3,8;46;25,77285394
3,8;47;26,05148748
3,8;48;26,32717228
3,8;49;26,6
3,8;50;26,87005769
3,8;51;27,13742803
3,8;52;27,40218969
3,8;53;27,66441758
3,8;54;27,92418307
3,8;55;28,18155425
3,8;56;28,43659614
3,8;57;28,68937085
3,8;58;28,9399378
3,8;59;29,18835384
3,8;60;29,43467343
3,8;61;29,67894877
3,8;62;29,92122992
3,8;63;30,16156495
3,8;64;30,4
3,8;65;30,63657944
3,8;66;30,87134594
3,8;67;31,10434053
3,8;68;31,33560275
3,8;69;31,56517068
3,8;70;31,79308101
3,8;71;32,01936914
3,8;72;32,24406922
3,8;73;32,46721423
3,8;74;32,68883601
3,8;75;32,90896534
3,8;76;33,12763197
3,8;77;33,34486467
3,8;78;33,56069129
3,8;79;33,77513879
3,8;80;33,98823326
3,8;81;34,2
3,8;82;34,41046352
3,8;83;34,6196476
3,8;84;34,82757528
3,8;85;35,03426894
3,8;86;35,23975028
3,8;87;35,4440404
3,8;88;35,64715977
3,8;89;35,8491283
3,8;90;36,04996533
3,8;91;36,24968965
3,8;92;36,44831958
3,8;93;36,64587289
3,8;94;36,84236692
3,8;95;37,03781851
3,8;96;37,23224409
3,8;97;37,42565965
3,8;98;37,61808076
3,8;99;37,80952261
3,8;100;38
3,8;101;38,18952736
3,8;102;38,37811877
3,8;103;38,56578795
3,8;104;38,7525483
3,8;105;38,93841291
3,8;106;39,12339454
3,8;107;39,30750564
3,8;108;39,49075841
3,8;109;39,67316473
3,8;110;39,85473623
3,8;111;40,03548426
3,8;112;40,21541993
3,8;113;40,39455409
3,8;114;40,57289736
3,8;115;40,75046012
3,8;116;40,92725253
3,8;117;41,10328454
3,8;118;41,27856587
3,8;119;41,45310604
3,8;120;41,62691437
3,8;121;41,8
3,8;122;41,97237187
3,8;123;42,14403872
3,8;124;42,31500916
3,8;125;42,48529157
3,8;126;42,65489421
3,8;127;42,82382514
3,8;128;42,9920923
3,8;129;43,15970343
3,8;130;43,32666615
3,8;131;43,49298794
3,8;132;43,65867611
3,8;133;43,82373786
3,8;134;43,98818023
3,8;135;44,15201015
3,8;136;44,3152344
3,8;137;44,47785966
3,8;138;44,63989247
3,8;139;44,80133927
3,8;140;44,96220635
3,8;141;45,12249993
3,8;142;45,28222609
3,8;143;45,44139082
3,8;144;45,6
3,8;145;45,7580594
3,8;146;45,9155747
3,8;147;46,07255148
3,8;148;46,22899523
3,8;149;46,38491134
3,8;150;46,54030511
3,8;151;46,69518176
3,8;152;46,84954642
3,8;153;47,00340413
3,8;154;47,15675985
3,8;155;47,30961847
3,8;156;47,46198479
3,8;157;47,61386353
3,8;158;47,76525934
3,8;159;47,91617681
3,8;160;48,06662043
3,8;161;48,21659465
3,8;162;48,36610383
3,8;163;48,51515227
3,8;164;48,6637442
3,8;165;48,8118838
3,8;166;48,95957516
3,8;167;49,10682234
3,8;168;49,25362931
3,8;169;49,4
3,8;170;49,54593828
3,8;171;49,69144796
3,8;172;49,83653278
3,8;173;49,98119646
3,8;174;50,12544264
3,8;175;50,26927491
3,8;176;50,41269681
3,8;177;50,55571184
3,8;178;50,69832344
3,8;179;50,84053501
3,8;180;50,98234989
3,8;181;51,12377138
3,8;182;51,26480274
3,8;183;51,40544718
3,8;184;51,54570787
3,8;185;51,68558793
3,8;186;51,82509045
3,8;187;51,96421846
3,8;188;52,10297496
3,8;189;52,24136292
3,8;190;52,37938526
3,8;191;52,51704485
3,8;192;52,65434455
3,8;193;52,79128716
3,8;194;52,92787545
3,8;195;53,06411217
3,8;196;53,2
3,8;197;53,33554162
3,8;198;53,47073966
3,8;199;53,60559672
3,8;200;53,74011537
3,8;201;53,87429814
3,8;202;54,00814753
3,8;203;54,14166603
3,8;204;54,27485606
3,8;205;54,40772004
3,8;206;54,54026036
3,8;207;54,67247937
3,8;208;54,80437939
3,8;209;54,93596272
3,8;210;55,06723164
3,8;211;55,19818838
3,8;212;55,32883516
3,8;213;55,45917417
3,8;214;55,58920759
3,8;215;55,71893753
3,8;216;55,84836614
3,8;217;55,97749548
3,8;218;56,10632763
3,8;219;56,23486463
3,8;220;56,3631085
3,8;221;56,49106124
3,8;222;56,61872482
3,8;223;56,74610119
3,8;224;56,87319228
3,8;225;57
3,8;226;57,12652624
3,8;227;57,25277286
3,8;228;57,37874171
3,8;229;57,50443461
3,8;230;57,62985337
3,8;231;57,75499978
3,8;232;57,8798756
3,8;233;58,00448259
3,8;234;58,12882245
3,8;235;58,25289692
3,8;236;58,37670768
3,8;237;58,50025641
3,8;238;58,62354476
3,8;239;58,74657437
3,8;240;58,86934686
3,8;241;58,99186385
3,8;242;59,11412691
3,8;243;59,23613762
3,8;244;59,35789754
3,8;245;59,4794082
3,8;246;59,60067114
3,8;247;59,72168785
3,8;248;59,84245984
3,8;249;59,96298858
3,8;250;60,08327554
3,8;251;60,20332217
3,8;252;60,32312989
3,8;253;60,44270014
3,8;254;60,56203431
3,8;255;60,68113381
3,8;256;60,8
3,8;257;60,91863426
3,8;258;61,03703794
3,8;259;61,15521237
3,8;260;61,27315889
3,8;261;61,3908788
3,8;262;61,50837341
3,8;263;61,62564401
3,8;264;61,74269188
3,8;265;61,85951827
3,8;266;61,97612444
3,8;267;62,09251163
3,8;268;62,20868107
3,8;269;62,32463397
3,8;270;62,44037156
3,8;271;62,55589501
3,8;272;62,67120551
3,8;273;62,78630424
3,8;274;62,90119236
3,8;275;63,01587102
3,8;276;63,13034136
3,8;277;63,24460451
3,8;278;63,3586616
3,8;279;63,47251374
3,8;280;63,58616202
3,8;281;63,69960753
3,8;282;63,81285137
3,8;283;63,9258946
3,8;284;64,03873828
3,8;285;64,15138346
3,8;286;64,2638312
3,8;287;64,37608252
3,8;288;64,48813844
3,8;289;64,6
3,8;290;64,71166819
3,8;291;64,82314402
3,8;292;64,93442846
3,8;293;65,04552252
3,8;294;65,15642716
3,8;295;65,26714334
3,8;296;65,37767203
3,8;297;65,48801417
3,8;298;65,59817071
3,8;299;65,70814257
3,8;300;65,81793069
3,9;1;3,9
3,9;2;5,515432893
3,9;3;6,75499815
3,9;4;7,8
3,9;5;8,720665112
3,9;6;9,553009997
3,9;7;10,31843011
3,9;8;11,03086579
3,9;9;11,7
3,9;10;12,33288287
3,9;11;12,93483668
3,9;12;13,5099963
3,9;13;14,06164997
3,9;14;14,59246381
3,9;15;15,10463505
3,9;16;15,6
3,9;17;16,08011194
3,9;18;16,54629868
3,9;19;16,99970588
3,9;20;17,44133022
3,9;21;17,87204521
3,9;22;18,29262146
3,9;23;18,70374294
3,9;24;19,10601999
3,9;25;19,5
3,9;26;19,8861761
3,9;27;20,26499445
3,9;28;20,63686023
3,9;29;21,00214275
3,9;30;21,36117974
3,9;31;21,71428102
3,9;32;22,06173157
3,9;33;22,40379432
3,9;34;22,74071239
3,9;35;23,07271115
3,9;36;23,4
3,9;37;23,72277387
3,9;38;24,04121461
3,9;39;24,35549219
3,9;40;24,66576575
3,9;41;24,97218453
3,9;42;25,27488872
3,9;43;25,57401024
3,9;44;25,86967336
3,9;45;26,16199534
3,9;46;26,45108693
3,9;47;26,73705294
3,9;48;27,0199926
3,9;49;27,3
3,9;50;27,57716447
3,9;51;27,85157087
3,9;52;28,12329995
3,9;53;28,39242857
3,9;54;28,65902999
3,9;55;28,9231741
3,9;56;29,18492762
3,9;57;29,4443543
3,9;58;29,70151511
3,9;59;29,95646842
3,9;60;30,2092701
3,9;61;30,45997374
3,9;62;30,70863071
3,9;63;30,95529034
3,9;64;31,2
3,9;65;31,44280522
3,9;66;31,68374978
3,9;67;31,92287581
3,9;68;32,16022388
3,9;69;32,39583307
3,9;70;32,62974103
3,9;71;32,86198412
3,9;72;33,09259736
3,9;73;33,32161461
3,9;74;33,54906854
3,9;75;33,77499075
3,9;76;33,99941176
3,9;77;34,22236111
3,9;78;34,44386738
3,9;79;34,66395823
3,9;80;34,88266045
3,9;81;35,1
3,9;82;35,31600204
3,9;83;35,53069096
3,9;84;35,74409042
3,9;85;35,95622338
3,9;86;36,16711213
3,9;87;36,37677831
3,9;88;36,58524293
3,9;89;36,79252642
3,9;90;36,99864862
3,9;91;37,20362886
3,9;92;37,40748588
3,9;93;37,61023797
3,9;94;37,81190289
3,9;95;38,01249794
3,9;96;38,21203999
3,9;97;38,41054543
3,9;98;38,60803025
3,9;99;38,80451005
3,9;100;39
3,9;101;39,19451492
3,9;102;39,38806926
3,9;103;39,5806771
3,9;104;39,77235221
3,9;105;39,96310799
3,9;106;40,15295755
3,9;107;40,34191369
3,9;108;40,5299889
3,9;109;40,71719538
3,9;110;40,90354508
3,9;111;41,08904964
3,9;112;41,27372045
3,9;113;41,45756867
3,9;114;41,64060518
3,9;115;41,82284065
3,9;116;42,0042855
3,9;117;42,18494992
3,9;118;42,36484392
3,9;119;42,54397725
3,9;120;42,72235949
3,9;121;42,9
3,9;122;43,07690797
3,9;123;43,25309237
3,9;124;43,42856203
3,9;125;43,60332556
3,9;126;43,77739143
3,9;127;43,95076791
3,9;128;44,12346315
3,9;129;44,2954851
3,9;130;44,46684158
3,9;131;44,63754025
3,9;132;44,80758864
3,9;133;44,97699412
3,9;134;45,14576392
3,9;135;45,31390515
3,9;136;45,48142478
3,9;137;45,64832965
3,9;138;45,81462649
3,9;139;45,98032188
3,9;140;46,14542231
3,9;141;46,30993414
3,9;142;46,47386362
3,9;143;46,6372169
3,9;144;46,8
3,9;145;46,96221886
3,9;146;47,1238793
3,9;147;47,28498705
3,9;148;47,44554774
3,9;149;47,6055669
3,9;150;47,76504998
3,9;151;47,92400234
3,9;152;48,08242922
3,9;153;48,24033582
3,9;154;48,39772722
3,9;155;48,55460843
3,9;156;48,71098439
3,9;157;48,86685994
3,9;158;49,02223985
3,9;159;49,17712883
3,9;160;49,3315315
3,9;161;49,48545241
3,9;162;49,63889604
3,9;163;49,79186681
3,9;164;49,94436905
3,9;165;50,09640706
3,9;166;50,24798503
3,9;167;50,39910713
3,9;168;50,54977745
3,9;169;50,7
3,9;170;50,84977876
3,9;171;50,99911764
3,9;172;51,14802049
3,9;173;51,29649111
3,9;174;51,44453324
3,9;175;51,59215057
3,9;176;51,73934673
3,9;177;51,88612531
3,9;178;52,03248985
3,9;179;52,17844383
3,9;180;52,32399067
3,9;181;52,46913378
3,9;182;52,6138765
3,9;183;52,75822211
3,9;184;52,90217387
3,9;185;53,04573498
3,9;186;53,18890862
3,9;187;53,33169789
3,9;188;53,47410588
3,9;189;53,61613563
3,9;190;53,75779013
3,9;191;53,89907235
3,9;192;54,0399852
3,9;193;54,18053156
3,9;194;54,32071428
3,9;195;54,46053617
3,9;196;54,6
3,9;197;54,73910851
3,9;198;54,87786439
3,9;199;55,01627032
3,9;200;55,15432893
3,9;201;55,29204283
3,9;202;55,42941457
3,9;203;55,56644671
3,9;204;55,70314174
3,9;205;55,83950215
3,9;206;55,97553037
3,9;207;56,11122882
3,9;208;56,2465999
3,9;209;56,38164595
3,9;210;56,51636931
3,9;211;56,65077228
3,9;212;56,78485714
3,9;213;56,91862613
3,9;214;57,05208147
3,9;215;57,18522536
3,9;216;57,31805998
3,9;217;57,45058746
3,9;218;57,58280993
3,9;219;57,71472949
3,9;220;57,8463482
3,9;221;57,97766811
3,9;222;58,10869126
3,9;223;58,23941964
3,9;224;58,36985523
3,9;225;58,5
3,9;226;58,62985588
3,9;227;58,75942478
3,9;228;58,8887086
3,9;229;59,01770921
3,9;230;59,14642846
3,9;231;59,2748682
3,9;232;59,40303023
3,9;233;59,53091634
3,9;234;59,65852831
3,9;235;59,7858679
3,9;236;59,91293683
3,9;237;60,03973684
3,9;238;60,16626962
3,9;239;60,29253685
3,9;240;60,4185402
3,9;241;60,54428132
3,9;242;60,66976183
3,9;243;60,79498335
3,9;244;60,91994747
3,9;245;61,04465579
3,9;246;61,16910985
3,9;247;61,29331122
3,9;248;61,41726142
3,9;249;61,54096197
3,9;250;61,66441437
3,9;251;61,78762012
3,9;252;61,91058068
3,9;253;62,03329751
3,9;254;62,15577206
3,9;255;62,27800575
3,9;256;62,4
3,9;257;62,52175621
3,9;258;62,64327578
3,9;259;62,76456006
3,9;260;62,88561044
3,9;261;63,00642824
3,9;262;63,12701482
3,9;263;63,24737149
3,9;264;63,36749956
3,9;265;63,48740032
3,9;266;63,60707508
3,9;267;63,72652509
3,9;268;63,84575162
3,9;269;63,96475592
3,9;270;64,08353923
3,9;271;64,20210277
3,9;272;64,32044776
3,9;273;64,4385754
3,9;274;64,55648689
3,9;275;64,67418341
3,9;276;64,79166613
3,9;277;64,90893621
3,9;278;65,0259948
3,9;279;65,14284305
3,9;280;65,25948207
3,9;281;65,375913
3,9;282;65,49213693
