Ano;Tempo de Exposição (s)  (t);"RHreal: Média da umidade relativa da camada carbonatada [%];";"RHref: umidade relativa de referência [%];";Expoente fe [-] ;Expoente ge [-] ;"Ke = Coeficiente ambiental [adimensional];";"bc: expoente da regressão [-]; ";tc: período de cura [d].;"Kc = Coeficiente de condição de cura [adimensional];";Cs = Concentração de CO2 no ar – [%];"W(t) = Coeficiente climático [adimensional];";DCO2 = Coeficiente de difusão no concreto carbonatado;a = Teor de CO2 em 1m³ de concreto;Rc = Resistência  à carbonatação natural do concreto (mm²/anos) /(kg/m³).;Xc (t) Profundidade de carbonatação (mm)
292;9208512000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180629832;8,414E-08;68,02521;1,24E-09;26,478216
293;9240048000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180501697;8,414E-08;68,02521;1,24E-09;26,504701
294;9271584000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180374089;8,414E-08;68,02521;1,24E-09;26,531123
295;9303120000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180247004;8,414E-08;68,02521;1,24E-09;26,557481
296;9334656000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,180120439;8,414E-08;68,02521;1,24E-09;26,583775
297;9366192000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179994388;8,414E-08;68,02521;1,24E-09;26,610008
298;9397728000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179868849;8,414E-08;68,02521;1,24E-09;26,636177
299;9429264000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179743818;8,414E-08;68,02521;1,24E-09;26,662285
300;9460800000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,179619291;8,414E-08;68,02521;1,24E-09;26,688331
1;31536000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,586841365;8,414E-08;73,25792;1,15E-09;4,851055
2;63072000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,508202659;8,414E-08;73,25792;1,15E-09;5,941107
3;94608000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,467182172;8,414E-08;73,25792;1,15E-09;6,689018
4;126144000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,440101803;8,414E-08;73,25792;1,15E-09;7,276099
5;157680000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,420182404;8,414E-08;73,25792;1,15E-09;7,766732
6;189216000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,404578198;8,414E-08;73,25792;1,15E-09;8,192068
7;220752000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,391838004;8,414E-08;73,25792;1,15E-09;8,569807
8;252288000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,381126689;8,414E-08;73,25792;1,15E-09;8,911069
9;283824000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,371921945;8,414E-08;73,25792;1,15E-09;9,223347
10;315360000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,363876556;8,414E-08;73,25792;1,15E-09;9,511950
11;346896000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,356748648;8,414E-08;73,25792;1,15E-09;9,780795
12;378432000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,350363367;8,414E-08;73,25792;1,15E-09;10,032861
13;409968000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,34459045;8,414E-08;73,25792;1,15E-09;10,270471
14;441504000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,339330401;8,414E-08;73,25792;1,15E-09;10,495479
15;473040000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,334505609;8,414E-08;73,25792;1,15E-09;10,709384
16;504576000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,330054438;8,414E-08;73,25792;1,15E-09;10,913424
17;536112000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,325927171;8,414E-08;73,25792;1,15E-09;11,108630
18;567648000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,322083161;8,414E-08;73,25792;1,15E-09;11,295871
19;599184000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,318488773;8,414E-08;73,25792;1,15E-09;11,475890
20;630720000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,315115881;8,414E-08;73,25792;1,15E-09;11,649325
21;662256000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,311940741;8,414E-08;73,25792;1,15E-09;11,816727
22;693792000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,308943136;8,414E-08;73,25792;1,15E-09;11,978581
23;725328000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,306105719;8,414E-08;73,25792;1,15E-09;12,135309
24;756864000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,303413504;8,414E-08;73,25792;1,15E-09;12,287287
25;788400000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,300853456;8,414E-08;73,25792;1,15E-09;12,434848
26;819936000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,298414177;8,414E-08;73,25792;1,15E-09;12,578290
27;851472000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,296085642;8,414E-08;73,25792;1,15E-09;12,717879
28;883008000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,293858992;8,414E-08;73,25792;1,15E-09;12,853857
29;914544000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,291726362;8,414E-08;73,25792;1,15E-09;12,986441
30;946080000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,289680739;8,414E-08;73,25792;1,15E-09;13,115828
31;977616000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,287715845;8,414E-08;73,25792;1,15E-09;13,242198
32;1009152000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,285826039;8,414E-08;73,25792;1,15E-09;13,365717
33;1040688000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,284006238;8,414E-08;73,25792;1,15E-09;13,486533
34;1072224000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,28225184;8,414E-08;73,25792;1,15E-09;13,604786
35;1103760000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,280558673;8,414E-08;73,25792;1,15E-09;13,720603
36;1135296000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,27892294;8,414E-08;73,25792;1,15E-09;13,834101
37;1166832000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,277341176;8,414E-08;73,25792;1,15E-09;13,945391
38;1198368000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,275810212;8,414E-08;73,25792;1,15E-09;14,054571
39;1229904000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,274327143;8,414E-08;73,25792;1,15E-09;14,161738
40;1261440000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,272889299;8,414E-08;73,25792;1,15E-09;14,266977
41;1292976000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,27149422;8,414E-08;73,25792;1,15E-09;14,370371
42;1324512000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,270139638;8,414E-08;73,25792;1,15E-09;14,471996
43;1356048000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,268823453;8,414E-08;73,25792;1,15E-09;14,571922
44;1387584000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,267543722;8,414E-08;73,25792;1,15E-09;14,670218
45;1419120000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,26629864;8,414E-08;73,25792;1,15E-09;14,766946
46;1450656000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,265086529;8,414E-08;73,25792;1,15E-09;14,862164
47;1482192000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,263905828;8,414E-08;73,25792;1,15E-09;14,955928
48;1513728000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,262755079;8,414E-08;73,25792;1,15E-09;15,048292
49;1545264000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,261632923;8,414E-08;73,25792;1,15E-09;15,139304
50;1576800000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,260538087;8,414E-08;73,25792;1,15E-09;15,229011
51;1608336000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,259469378;8,414E-08;73,25792;1,15E-09;15,317457
52;1639872000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,258425679;8,414E-08;73,25792;1,15E-09;15,404684
53;1671408000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,257405941;8,414E-08;73,25792;1,15E-09;15,490733
54;1702944000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,256409176;8,414E-08;73,25792;1,15E-09;15,575640
55;1734480000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,255434455;8,414E-08;73,25792;1,15E-09;15,659442
56;1766016000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,254480904;8,414E-08;73,25792;1,15E-09;15,742173
57;1797552000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,253547697;8,414E-08;73,25792;1,15E-09;15,823865
58;1829088000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,252634054;8,414E-08;73,25792;1,15E-09;15,904549
59;1860624000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,251739237;8,414E-08;73,25792;1,15E-09;15,984254
60;1892160000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,250862551;8,414E-08;73,25792;1,15E-09;16,063010
61;1923696000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,250003333;8,414E-08;73,25792;1,15E-09;16,140842
62;1955232000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,249160959;8,414E-08;73,25792;1,15E-09;16,217776
63;1986768000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,248334834;8,414E-08;73,25792;1,15E-09;16,293838
64;2018304000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,247524394;8,414E-08;73,25792;1,15E-09;16,369049
65;2049840000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,246729103;8,414E-08;73,25792;1,15E-09;16,443434
66;2081376000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,245948452;8,414E-08;73,25792;1,15E-09;16,517014
67;2112912000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,245181955;8,414E-08;73,25792;1,15E-09;16,589808
68;2144448000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,244429149;8,414E-08;73,25792;1,15E-09;16,661838
69;2175984000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,243689595;8,414E-08;73,25792;1,15E-09;16,733123
70;2207520000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,242962873;8,414E-08;73,25792;1,15E-09;16,803680
71;2239056000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,242248579;8,414E-08;73,25792;1,15E-09;16,873527
72;2270592000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,241546333;8,414E-08;73,25792;1,15E-09;16,942682
73;2302128000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,240855767;8,414E-08;73,25792;1,15E-09;17,011161
74;2333664000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,24017653;8,414E-08;73,25792;1,15E-09;17,078979
75;2365200000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,239508289;8,414E-08;73,25792;1,15E-09;17,146151
76;2396736000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,238850721;8,414E-08;73,25792;1,15E-09;17,212693
77;2428272000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,238203519;8,414E-08;73,25792;1,15E-09;17,278618
78;2459808000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,237566388;8,414E-08;73,25792;1,15E-09;17,343940
79;2491344000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,236939046;8,414E-08;73,25792;1,15E-09;17,408672
80;2522880000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,23632122;8,414E-08;73,25792;1,15E-09;17,472827
81;2554416000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,23571265;8,414E-08;73,25792;1,15E-09;17,536417
82;2585952000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,235113087;8,414E-08;73,25792;1,15E-09;17,599454
83;2617488000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,234522288;8,414E-08;73,25792;1,15E-09;17,661949
84;2649024000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,233940023;8,414E-08;73,25792;1,15E-09;17,723914
85;2680560000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,233366069;8,414E-08;73,25792;1,15E-09;17,785359
86;2712096000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,232800211;8,414E-08;73,25792;1,15E-09;17,846295
87;2743632000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,232242244;8,414E-08;73,25792;1,15E-09;17,906731
88;2775168000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,231691968;8,414E-08;73,25792;1,15E-09;17,966678
89;2806704000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,231149192;8,414E-08;73,25792;1,15E-09;18,026145
90;2838240000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,230613731;8,414E-08;73,25792;1,15E-09;18,085140
91;2869776000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,230085407;8,414E-08;73,25792;1,15E-09;18,143674
92;2901312000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,229564047;8,414E-08;73,25792;1,15E-09;18,201755
93;2932848000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,229049486;8,414E-08;73,25792;1,15E-09;18,259390
94;2964384000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,228541564;8,414E-08;73,25792;1,15E-09;18,316589
95;2995920000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,228040125;8,414E-08;73,25792;1,15E-09;18,373358
96;3027456000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,22754502;8,414E-08;73,25792;1,15E-09;18,429706
97;3058992000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,227056103;8,414E-08;73,25792;1,15E-09;18,485641
98;3090528000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,226573236;8,414E-08;73,25792;1,15E-09;18,541169
99;3122064000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,226096283;8,414E-08;73,25792;1,15E-09;18,596298
100;3153600000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,225625112;8,414E-08;73,25792;1,15E-09;18,651033
101;3185136000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,225159596;8,414E-08;73,25792;1,15E-09;18,705383
102;3216672000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,224699613;8,414E-08;73,25792;1,15E-09;18,759354
103;3248208000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,224245044;8,414E-08;73,25792;1,15E-09;18,812951
104;3279744000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,223795774;8,414E-08;73,25792;1,15E-09;18,866182
105;3311280000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,22335169;8,414E-08;73,25792;1,15E-09;18,919051
106;3342816000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,222912684;8,414E-08;73,25792;1,15E-09;18,971566
107;3374352000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,222478651;8,414E-08;73,25792;1,15E-09;19,023731
108;3405888000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,222049489;8,414E-08;73,25792;1,15E-09;19,075552
109;3437424000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,221625098;8,414E-08;73,25792;1,15E-09;19,127035
110;3468960000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,221205384;8,414E-08;73,25792;1,15E-09;19,178185
111;3500496000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,220790252;8,414E-08;73,25792;1,15E-09;19,229007
112;3532032000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,220379612;8,414E-08;73,25792;1,15E-09;19,279506
113;3563568000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,219973376;8,414E-08;73,25792;1,15E-09;19,329686
114;3595104000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,219571458;8,414E-08;73,25792;1,15E-09;19,379554
115;3626640000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,219173775;8,414E-08;73,25792;1,15E-09;19,429113
116;3658176000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,218780246;8,414E-08;73,25792;1,15E-09;19,478368
117;3689712000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,218390792;8,414E-08;73,25792;1,15E-09;19,527324
118;3721248000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,218005338;8,414E-08;73,25792;1,15E-09;19,575984
119;3752784000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,217623808;8,414E-08;73,25792;1,15E-09;19,624353
120;3784320000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,21724613;8,414E-08;73,25792;1,15E-09;19,672436
121;3815856000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,216872234;8,414E-08;73,25792;1,15E-09;19,720236
122;3847392000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,21650205;8,414E-08;73,25792;1,15E-09;19,767757
123;3878928000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,216135513;8,414E-08;73,25792;1,15E-09;19,815004
124;3910464000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,215772557;8,414E-08;73,25792;1,15E-09;19,861979
125;3942000000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,215413118;8,414E-08;73,25792;1,15E-09;19,908687
126;3973536000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,215057136;8,414E-08;73,25792;1,15E-09;19,955132
127;4005072000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,214704548;8,414E-08;73,25792;1,15E-09;20,001316
128;4036608000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,214355297;8,414E-08;73,25792;1,15E-09;20,047244
129;4068144000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,214009326;8,414E-08;73,25792;1,15E-09;20,092918
130;4099680000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,213666578;8,414E-08;73,25792;1,15E-09;20,138343
131;4131216000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,213326999;8,414E-08;73,25792;1,15E-09;20,183521
132;4162752000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,212990537;8,414E-08;73,25792;1,15E-09;20,228456
133;4194288000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,212657138;8,414E-08;73,25792;1,15E-09;20,273151
134;4225824000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,212326753;8,414E-08;73,25792;1,15E-09;20,317608
135;4257360000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,211999331;8,414E-08;73,25792;1,15E-09;20,361832
136;4288896000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,211674826;8,414E-08;73,25792;1,15E-09;20,405824
137;4320432000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,211353189;8,414E-08;73,25792;1,15E-09;20,449588
138;4351968000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,211034375;8,414E-08;73,25792;1,15E-09;20,493126
139;4383504000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,210718338;8,414E-08;73,25792;1,15E-09;20,536442
140;4415040000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,210405035;8,414E-08;73,25792;1,15E-09;20,579538
141;4446576000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,210094423;8,414E-08;73,25792;1,15E-09;20,622416
142;4478112000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,20978646;8,414E-08;73,25792;1,15E-09;20,665080
143;4509648000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,209481104;8,414E-08;73,25792;1,15E-09;20,707532
144;4541184000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,209178316;8,414E-08;73,25792;1,15E-09;20,749774
145;4572720000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,208878057;8,414E-08;73,25792;1,15E-09;20,791810
146;4604256000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,208580288;8,414E-08;73,25792;1,15E-09;20,833640
147;4635792000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,208284972;8,414E-08;73,25792;1,15E-09;20,875269
148;4667328000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,207992072;8,414E-08;73,25792;1,15E-09;20,916697
149;4698864000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,207701552;8,414E-08;73,25792;1,15E-09;20,957928
150;4730400000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,207413377;8,414E-08;73,25792;1,15E-09;20,998964
151;4761936000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,207127513;8,414E-08;73,25792;1,15E-09;21,039806
152;4793472000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,206843925;8,414E-08;73,25792;1,15E-09;21,080458
153;4825008000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,206562582;8,414E-08;73,25792;1,15E-09;21,120920
154;4856544000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,206283451;8,414E-08;73,25792;1,15E-09;21,161196
155;4888080000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,206006499;8,414E-08;73,25792;1,15E-09;21,201288
156;4919616000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,205731697;8,414E-08;73,25792;1,15E-09;21,241196
157;4951152000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,205459015;8,414E-08;73,25792;1,15E-09;21,280925
158;4982688000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,205188421;8,414E-08;73,25792;1,15E-09;21,320474
159;5014224000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,204919888;8,414E-08;73,25792;1,15E-09;21,359847
160;5045760000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,204653386;8,414E-08;73,25792;1,15E-09;21,399045
161;5077296000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,204388888;8,414E-08;73,25792;1,15E-09;21,438070
162;5108832000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,204126367;8,414E-08;73,25792;1,15E-09;21,476924
163;5140368000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,203865795;8,414E-08;73,25792;1,15E-09;21,515609
164;5171904000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,203607147;8,414E-08;73,25792;1,15E-09;21,554126
165;5203440000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,203350396;8,414E-08;73,25792;1,15E-09;21,592477
166;5234976000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,203095517;8,414E-08;73,25792;1,15E-09;21,630664
167;5266512000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,202842486;8,414E-08;73,25792;1,15E-09;21,668689
168;5298048000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,202591277;8,414E-08;73,25792;1,15E-09;21,706552
169;5329584000;67,56;65,00;5,00;2,50;1,62070;-0,567;3,00;1,61675;0,03600;0,202341868;8,414E-08;73,25792;1,15E-09;21,744257
